Date,Stream,Experiment,Details,Type,Time_min,Time_minAdj,Added_ugP_L,Final_ugP_L,MassSed_g
Mar-10-19,LFR,Premin,1,timeSmp,1,11,,20.87108696,0.2019
Mar-10-19,LFR,Premin,3,timeSmp,3,13,,16.9107289,0.2243
Mar-10-19,LFR,Premin,5,timeSmp,5,15,,17.70280051,0.2193
Mar-10-19,LFR,Premin,10,timeSmp,10,20,,14.53451407,0.2563
Mar-10-19,LFR,Premin,15,timeSmp,15,25,,18.89090793,0.1906
Mar-10-19,LFR,Premin,30,timeSmp,30,40,,21.26712276,0.1534
Mar-10-19,LFR,Premin,45,timeSmp,45,55,,14.13847826,0.2029
Mar-10-19,LFR,Premin,60,timeSmp,60,70,,14.53451407,0.2056
Mar-10-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,20.50560248,0.2089
Mar-10-19,LFR,Psorp,2.5,timeSmp,,,77.43,22.81392547,0.2199
Mar-10-19,LFR,Psorp,5,timeSmp,,,154.85,32.81665839,0.2216
Mar-10-19,LFR,Psorp,10,timeSmp,,,309.70,53.59156522,0.2133
Mar-10-19,LFR,Psorp,15,timeSmp,,,464.55,91.29417391,0.2149
Mar-10-19,LFR,Psorp,20,timeSmp,,,619.40,124.3801366,0.2188
Mar-10-19,Platter ,Padd,Platter Up 0,timeSmp,,0,,555.02,
Mar-10-19,Platter ,Padd,Platter Up 0,timeSmp,0,10,555.02,434.2381125,0.1543
Mar-10-19,Platter ,Padd,1,timeSmp,1,11,555.02,358.7487375,0.207
Mar-10-19,Platter ,Padd,3,timeSmp,3,13,555.02,261.1932375,0.1982
Mar-10-19,Platter ,Padd,5,timeSmp,5,15,555.02,361.4586125,0.2166
Mar-10-19,Platter ,Padd,10,timeSmp,10,20,555.02,266.2258625,0.2012
Mar-10-19,Platter ,Padd,15,timeSmp,15,25,555.02,206.2214875,0.2007
Mar-10-19,Platter ,Padd,30,timeSmp,30,40,555.02,254.2249875,0.2189
Mar-10-19,Platter ,Padd,45,timeSmp,45,55,555.02,281.7108625,0.1998
Mar-10-19,Platter ,Padd,60,timeSmp,60,70,555.02,309.1967375,0.1679
Mar-10-19,Platter ,Premin,Platter Remin 0,timeSmp,,0,,,
Mar-10-19,Platter ,Premin,Platter Remin 0,timeSmp,0,10,,29.18783887,0.2362
Mar-10-19,Platter ,Premin,1,timeSmp,1,11,,31.56405371,0.2062
Mar-10-19,Platter ,Premin,3,timeSmp,3,13,,26.41558824,0.2395
Mar-10-19,Platter ,Premin,5,timeSmp,5,15,,21.26712276,0.2095
Mar-10-19,Platter ,Premin,10,timeSmp,10,20,,25.62351662,0.2068
Mar-10-19,Platter ,Premin,15,timeSmp,15,25,,22.05919437,0.1941
Mar-10-19,Platter ,Premin,30,timeSmp,30,40,,29.58387468,0.1922
Mar-10-19,Platter ,Premin,45,timeSmp,45,55,,29.18783887,0.1961
Mar-10-19,Platter ,Premin,60,timeSmp,60,70,,25.62351662,0.1911
Mar-10-19,Platter ,Psorp,Platter Sorption 0,timeSmp,,,0,42.8193913,0.1563
Mar-10-19,Platter ,Psorp,2.5,timeSmp,,,77.43,59.36237267,0.1563
Mar-10-19,Platter ,Psorp,5,timeSmp,,,154.85,83.98448447,0.1644
Mar-10-19,Platter ,Psorp,10,timeSmp,,,309.70,138.9995155,0.1624
Mar-10-19,Platter ,Psorp,15,timeSmp,,,464.55,235.9490807,0.1575
Mar-10-19,Platter ,Psorp,20,timeSmp,,,619.40,290.9641118,0.1676
Mar-10-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,205.45,
Mar-10-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,205.45,210.4798625,0.0758
Mar-10-19,Lost_Trib,Padd,1,timeSmp,1,11,205.45,208.5442375,0.0814
Mar-10-19,Lost_Trib,Padd,3,timeSmp,3,13,205.45,182.9939875,0.0793
Mar-10-19,Lost_Trib,Padd,5,timeSmp,5,15,205.45,205.8343625,0.0794
Mar-10-19,Lost_Trib,Padd,10,timeSmp,10,20,205.45,156.2823625,0.0871
Mar-10-19,Lost_Trib,Padd,15,timeSmp,15,25,205.45,187.6394875,0.0781
Mar-10-19,Lost_Trib,Padd,30,timeSmp,30,40,205.45,190.3493625,0.08
Mar-10-19,Lost_Trib,Padd,45,timeSmp,45,55,205.45,193.8334875,0.078
Mar-10-19,Lost_Trib,Padd,60,timeSmp,60,70,205.45,182.2197375,0.077
Mar-10-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Mar-10-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,14.93054987,0.0882
Mar-10-19,Lost_Trib,Premin,1,timeSmp,1,11,,27.99973146,0.0729
Mar-10-19,Lost_Trib,Premin,3,timeSmp,3,13,,23.24730179,0.0607
Mar-10-19,Lost_Trib,Premin,5,timeSmp,5,15,,25.22748082,0.0756
Mar-10-19,Lost_Trib,Premin,10,timeSmp,10,20,,24.83144501,0.0807
Mar-10-19,Lost_Trib,Premin,15,timeSmp,15,25,,22.05919437,0.0759
Mar-10-19,Lost_Trib,Premin,30,timeSmp,30,40,,22.45523018,0.0679
Mar-10-19,Lost_Trib,Premin,45,timeSmp,45,55,,29.58387468,0.0845
Mar-10-19,Lost_Trib,Premin,60,timeSmp,60,70,,24.0393734,0.0788
Mar-10-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,24.35280745,0.0601
Mar-10-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,51.66796273,0.0625
Mar-10-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,85.52336646,0.0764
Mar-10-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,180.1646087,0.0769
Mar-10-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,287.8863478,0.0817
Mar-10-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,395.2233665,0.0804
Mar-10-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,155.9,
Mar-10-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,155.90,172.5416125,0.1484
Mar-10-19,S_Turkey,Padd,1,timeSmp,1,11,155.90,144.6686125,0.1956
Mar-10-19,S_Turkey,Padd,3,timeSmp,3,13,155.90,127.2479875,0.2225
Mar-10-19,S_Turkey,Padd,5,timeSmp,5,15,155.90,132.2806125,0.2081
Mar-10-19,S_Turkey,Padd,10,timeSmp,10,20,155.90,127.6351125,0.2206
Mar-10-19,S_Turkey,Padd,15,timeSmp,15,25,155.90,104.4076125,0.1886
Mar-10-19,S_Turkey,Padd,30,timeSmp,30,40,155.90,116.7956125,0.2105
Mar-10-19,S_Turkey,Padd,45,timeSmp,45,55,155.90,112.5372375,0.1841
Mar-10-19,S_Turkey,Padd,60,timeSmp,60,70,155.90,119.5054875,0.1552
Mar-10-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Mar-10-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,10.97,0.1925
Mar-10-19,S_Turkey,Premin,1,timeSmp,1,11,,21.26712276,0.1716
Mar-10-19,S_Turkey,Premin,3,timeSmp,3,13,,17.30676471,0.1875
Mar-10-19,S_Turkey,Premin,5,timeSmp,5,15,,20.87108696,0.1774
Mar-10-19,S_Turkey,Premin,10,timeSmp,10,20,,7.8,0.1938
Mar-10-19,S_Turkey,Premin,15,timeSmp,15,25,,20.07901535,0.1774
Mar-10-19,S_Turkey,Premin,30,timeSmp,30,40,,24.43540921,0.1721
Mar-10-19,S_Turkey,Premin,45,timeSmp,45,55,,17.70280051,0.1776
Mar-10-19,S_Turkey,Premin,60,timeSmp,60,70,,20.87108696,0.1646
Mar-10-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,30.12361491,0.1669
Mar-10-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,44.74299379,0.1653
Mar-10-19,S_Turkey,Psorp,5,timeSmp,,,154.85,68.5956646,0.1664
Mar-10-19,S_Turkey,Psorp,10,timeSmp,,,309.70,124.7648571,0.1722
Mar-10-19,S_Turkey,Psorp,15,timeSmp,,,464.55,217.8672174,0.1647
Mar-10-19,S_Turkey,Psorp,20,timeSmp,,,619.40,315.5862236,0.1603
Mar-10-19,West,Padd,West Up 0,timeSmp,,0,,225.19,
Mar-10-19,West,Padd,West Up 0,timeSmp,0,10,225.19,232.1588625,0.1384
Mar-10-19,West,Padd,1,timeSmp,1,11,225.19,186.4781125,0.1581
Mar-10-19,West,Padd,3,timeSmp,3,13,225.19,142.3458625,0.1404
Mar-10-19,West,Padd,5,timeSmp,5,15,225.19,181.8326125,0.1593
Mar-10-19,West,Padd,10,timeSmp,10,20,225.19,173.3158625,0.1619
Mar-10-19,West,Padd,15,timeSmp,15,25,225.19,140.4102375,0.1475
Mar-10-19,West,Padd,30,timeSmp,30,40,225.19,151.2497375,0.1572
Mar-10-19,West,Padd,45,timeSmp,45,55,225.19,149.7012375,0.1553
Mar-10-19,West,Padd,60,timeSmp,60,70,225.19,149.3141125,0.1354
Mar-10-19,West,Premin,West Remin 0,timeSmp,,0,,,
Mar-10-19,West,Premin,West Remin 0,timeSmp,0,10,,12.55433504,0.1198
Mar-10-19,West,Premin,1,timeSmp,1,11,,20.87108696,0.1436
Mar-10-19,West,Premin,3,timeSmp,3,13,,29.18783887,0.2543
Mar-10-19,West,Premin,5,timeSmp,5,15,,14.53451407,0.145
Mar-10-19,West,Premin,10,timeSmp,10,20,,20.07901535,0.1466
Mar-10-19,West,Premin,15,timeSmp,15,25,,22.45523018,0.1492
Mar-10-19,West,Premin,30,timeSmp,30,40,,23.24730179,0.1423
Mar-10-19,West,Premin,45,timeSmp,45,55,,25.62351662,0.1503
Mar-10-19,West,Premin,60,timeSmp,60,70,,21.26712276,0.1202
Mar-10-19,West,Psorp,West Sorption 0,timeSmp,,,0,24.35280745,0.1422
Mar-10-19,West,Psorp,2.5,timeSmp,,,77.43,35.12498137,0.1336
Mar-10-19,West,Psorp,5,timeSmp,,,154.85,65.13318012,0.1287
Mar-10-19,West,Psorp,10,timeSmp,,,309.70,66.67206211,0.1288
Mar-10-19,West,Psorp,15,timeSmp,,,464.55,169.3924348,0.1292
Mar-10-19,West,Psorp,20,timeSmp,,,619.40,251.3379006,0.1325
Mar-10-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,193.06,
Mar-10-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,193.06,195.7691125,0.1436
Mar-10-19,Potato_Run,Padd,1,timeSmp,1,11,193.06,144.6686125,0.154
Mar-10-19,Potato_Run,Padd,3,timeSmp,3,13,193.06,122.9896125,0.1571
Mar-10-19,Potato_Run,Padd,5,timeSmp,5,15,193.06,115.6342375,0.1726
Mar-10-19,Potato_Run,Padd,10,timeSmp,10,20,193.06,114.0857375,0.1684
Mar-10-19,Potato_Run,Padd,15,timeSmp,15,25,193.06,100.9234875,0.1607
Mar-10-19,Potato_Run,Padd,30,timeSmp,30,40,193.06,100.1492375,0.1813
Mar-10-19,Potato_Run,Padd,45,timeSmp,45,55,193.06,128.0222375,0.1297
Mar-10-19,Potato_Run,Padd,60,timeSmp,60,70,193.06,108.2788625,0.1105
Mar-10-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
Mar-10-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,11.76226343,0.168
Mar-10-19,Potato_Run,Premin,1,timeSmp,1,11,,20.87108696,0.152
Mar-10-19,Potato_Run,Premin,3,timeSmp,3,13,,28.39576726,0.2509
Mar-10-19,Potato_Run,Premin,5,timeSmp,5,15,,22.45523018,0.1609
Mar-10-19,Potato_Run,Premin,10,timeSmp,10,20,,24.43540921,0.1575
Mar-10-19,Potato_Run,Premin,15,timeSmp,15,25,,23.24730179,0.154
Mar-10-19,Potato_Run,Premin,30,timeSmp,30,40,,27.20765985,0.1399
Mar-10-19,Potato_Run,Premin,45,timeSmp,45,55,,20.47505115,0.1563
Mar-10-19,Potato_Run,Premin,60,timeSmp,60,70,,19.68297954,0.1252
Mar-10-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,19.35144099,0.1646
Mar-10-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,32.04721739,0.1629
Mar-10-19,Potato_Run,Psorp,5,timeSmp,,,154.85,53.20684472,0.1625
Mar-10-19,Potato_Run,Psorp,10,timeSmp,,,309.70,95.91081988,0.1634
Mar-10-19,Potato_Run,Psorp,15,timeSmp,,,464.55,145.1550435,0.1656
Mar-10-19,Potato_Run,Psorp,20,timeSmp,,,619.40,188.6284596,0.1648
Mar-31-19,LFR,Padd,LFR Up 0,timeSmp,,0,,190.13,
Mar-31-19,LFR,Padd,LFR Up 0,timeSmp,0,10,190.13,179.5475949,0.1147
Mar-31-19,LFR,Padd,1,timeSmp,1,11,190.13,155.2420253,0.1284
Mar-31-19,LFR,Padd,3,timeSmp,3,13,190.13,141.1291139,0.1161
Mar-31-19,LFR,Padd,5,timeSmp,5,15,190.13,116.431519,0.1231
Mar-31-19,LFR,Padd,10,timeSmp,10,20,190.13,142.3051899,0.1174
Mar-31-19,LFR,Padd,15,timeSmp,15,25,190.13,125.0560759,0.131
Mar-31-19,LFR,Padd,30,timeSmp,30,40,190.13,139.1689873,0.1137
Mar-31-19,LFR,Padd,45,timeSmp,45,55,190.13,108.983038,0.119
Mar-31-19,LFR,Padd,60,timeSmp,60,70,190.13,113.6873418,0.129
Mar-31-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Mar-31-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,4.77,0.1165
Mar-31-19,LFR,Premin,1,timeSmp,1,11,,23.29,0.1237
Mar-31-19,LFR,Premin,3,timeSmp,3,13,,16.48,0.1045
Mar-31-19,LFR,Premin,5,timeSmp,5,15,,21.74,0.1228
Mar-31-19,LFR,Premin,10,timeSmp,10,20,,23.29,0.1162
Mar-31-19,LFR,Premin,15,timeSmp,15,25,,22.17,0.1309
Mar-31-19,LFR,Premin,30,timeSmp,30,40,,20.19,0.1236
Mar-31-19,LFR,Premin,45,timeSmp,45,55,,18.37,0.0959
Mar-31-19,LFR,Premin,60,timeSmp,60,70,,21.34,0.1048
Mar-31-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,24.82298357,0.1091
Mar-31-19,LFR,Psorp,2.5,timeSmp,,,77.43,32.26204804,0.1116
Mar-31-19,LFR,Psorp,5,timeSmp,,,154.85,81.20326169,0.1106
Mar-31-19,LFR,Psorp,10,timeSmp,,,309.70,168.9059166,0.1188
Mar-31-19,LFR,Psorp,15,timeSmp,,,464.55,283.2325917,0.116
Mar-31-19,LFR,Psorp,20,timeSmp,,,619.40,379.5489001,0.1136
Mar-31-19,Platter ,Padd,Platter Up 0,timeSmp,,0,,170.53,
Mar-31-19,Platter ,Padd,Platter Up 0,timeSmp,0,10,170.53,161.1224051,0.1289
Mar-31-19,Platter ,Padd,1,timeSmp,1,11,170.53,154.0659494,0.1134
Mar-31-19,Platter ,Padd,3,timeSmp,3,13,170.53,157.9862025,0.1105
Mar-31-19,Platter ,Padd,5,timeSmp,5,15,170.53,121.1358228,0.1204
Mar-31-19,Platter ,Padd,10,timeSmp,10,20,170.53,124.6640506,0.1162
Mar-31-19,Platter ,Padd,15,timeSmp,15,25,170.53,133.6806329,0.1148
Mar-31-19,Platter ,Padd,30,timeSmp,30,40,170.53,129.3683544,0.1027
Mar-31-19,Platter ,Padd,45,timeSmp,45,55,170.53,104.2787342,0.1331
Mar-31-19,Platter ,Padd,60,timeSmp,60,70,170.53,102.3186076,0.1269
Mar-31-19,Platter ,Premin,Platter Remin 0,timeSmp,,0,,,
Mar-31-19,Platter ,Premin,Platter Remin 0,timeSmp,0,10,,5.11,0.1055
Mar-31-19,Platter ,Premin,1,timeSmp,1,11,,18.77,0.1073
Mar-31-19,Platter ,Premin,3,timeSmp,3,13,,18.30,0.1077
Mar-31-19,Platter ,Premin,5,timeSmp,5,15,,17.53,0.0948
Mar-31-19,Platter ,Premin,10,timeSmp,10,20,,19.17,0.1324
Mar-31-19,Platter ,Premin,15,timeSmp,15,25,,17.78,0.1151
Mar-31-19,Platter ,Premin,30,timeSmp,30,40,,21.77,0.1156
Mar-31-19,Platter ,Premin,45,timeSmp,45,55,,15.95,0.1039
Mar-31-19,Platter ,Premin,60,timeSmp,60,70,,17.53,0.1095
Mar-31-19,Platter ,Psorp,Platter Sorption 0,timeSmp,,,0,22.0822756,0.1114
Mar-31-19,Platter ,Psorp,2.5,timeSmp,,,77.43,57.31994943,0.1176
Mar-31-19,Platter ,Psorp,5,timeSmp,,,154.85,94.1237421,0.1219
Mar-31-19,Platter ,Psorp,10,timeSmp,,,309.70,194.7468774,0.1173
Mar-31-19,Platter ,Psorp,15,timeSmp,,,464.55,328.6500379,0.1102
Mar-31-19,Platter ,Psorp,20,timeSmp,,,619.40,448.0665992,0.1075
Mar-31-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,80.37,
Mar-31-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,80.37,69.38848101,0.125
Mar-31-19,Lost_Trib,Padd,1,timeSmp,1,11,80.37,59.19582278,0.1659
Mar-31-19,Lost_Trib,Padd,3,timeSmp,3,13,80.37,74.87683544,0.1221
Mar-31-19,Lost_Trib,Padd,5,timeSmp,5,15,80.37,57.62772152,0.0867
Mar-31-19,Lost_Trib,Padd,10,timeSmp,10,20,80.37,59.97987342,0.0756
Mar-31-19,Lost_Trib,Padd,15,timeSmp,15,25,80.37,41.94670886,0.1623
Mar-31-19,Lost_Trib,Padd,30,timeSmp,30,40,80.37,50.57126582,0.2245
Mar-31-19,Lost_Trib,Padd,45,timeSmp,45,55,80.37,50.57126582,0.1222
Mar-31-19,Lost_Trib,Padd,60,timeSmp,60,70,80.37,48.61113924,0.0892
Mar-31-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Mar-31-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,6.97,0.065
Mar-31-19,Lost_Trib,Premin,1,timeSmp,1,11,,10.65,0.0837
Mar-31-19,Lost_Trib,Premin,3,timeSmp,3,13,,9.38,0.144
Mar-31-19,Lost_Trib,Premin,5,timeSmp,5,15,,5.26,0.0818
Mar-31-19,Lost_Trib,Premin,10,timeSmp,10,20,,9.14,0.0805
Mar-31-19,Lost_Trib,Premin,15,timeSmp,15,25,,7.84,0.0544
Mar-31-19,Lost_Trib,Premin,30,timeSmp,30,40,,8.76,0.0632
Mar-31-19,Lost_Trib,Premin,45,timeSmp,45,55,,6.47,0.048
Mar-31-19,Lost_Trib,Premin,60,timeSmp,60,70,,7.53,0.0661
Mar-31-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,13.07709229,0.0686
Mar-31-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,41.65876106,0.0676
Mar-31-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,92.94915297,0.0673
Mar-31-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,196.3129962,0.0857
Mar-31-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,307.5074336,0.096
Mar-31-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,337.2636915,0.1975
Mar-31-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,98.4,
Mar-31-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,98.40,91.34189873,0.1021
Mar-31-19,S_Turkey,Padd,1,timeSmp,1,11,98.40,76.44493671,0.1074
Mar-31-19,S_Turkey,Padd,3,timeSmp,3,13,98.40,68.60443038,0.1092
Mar-31-19,S_Turkey,Padd,5,timeSmp,5,15,98.40,52.13936709,0.1052
Mar-31-19,S_Turkey,Padd,10,timeSmp,10,20,98.40,68.60443038,0.1104
Mar-31-19,S_Turkey,Padd,15,timeSmp,15,25,98.40,59.97987342,0.1087
Mar-31-19,S_Turkey,Padd,30,timeSmp,30,40,98.40,58.01974684,0.1098
Mar-31-19,S_Turkey,Padd,45,timeSmp,45,55,98.40,68.21240506,0.0946
Mar-31-19,S_Turkey,Padd,60,timeSmp,60,70,98.40,63.11607595,0.1062
Mar-31-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Mar-31-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,5.08,0.0904
Mar-31-19,S_Turkey,Premin,1,timeSmp,1,11,,10.93,0.1006
Mar-31-19,S_Turkey,Premin,3,timeSmp,3,13,,20.60,0.3027
Mar-31-19,S_Turkey,Premin,5,timeSmp,5,15,,11.06,0.0989
Mar-31-19,S_Turkey,Premin,10,timeSmp,10,20,,10.37,0.1189
Mar-31-19,S_Turkey,Premin,15,timeSmp,15,25,,9.97,0.1054
Mar-31-19,S_Turkey,Premin,30,timeSmp,30,40,,8.86,0.0976
Mar-31-19,S_Turkey,Premin,45,timeSmp,45,55,,11.83,0.093
Mar-31-19,S_Turkey,Premin,60,timeSmp,60,70,,7.87,0.0901
Mar-31-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,22.86533502,0.0819
Mar-31-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,44.79099874,0.0829
Mar-31-19,S_Turkey,Psorp,5,timeSmp,,,154.85,63.19289507,0.0929
Mar-31-19,S_Turkey,Psorp,10,timeSmp,,,309.70,161.4668521,0.0978
Mar-31-19,S_Turkey,Psorp,15,timeSmp,,,464.55,296.1530721,0.0839
Mar-31-19,S_Turkey,Psorp,20,timeSmp,,,619.40,440.6275348,0.0711
Mar-31-19,West,Padd,West Up 0,timeSmp,,0,,87.42,
Mar-31-19,West,Padd,West Up 0,timeSmp,0,10,87.42,81.14924051,0.0935
Mar-31-19,West,Padd,1,timeSmp,1,11,87.42,72.91670886,0.0881
Mar-31-19,West,Padd,3,timeSmp,3,13,87.42,74.87683544,0.0951
Mar-31-19,West,Padd,5,timeSmp,5,15,87.42,68.21240506,0.0759
Mar-31-19,West,Padd,10,timeSmp,10,20,87.42,70.95658228,0.0756
Mar-31-19,West,Padd,15,timeSmp,15,25,87.42,55.27556962,0.0824
Mar-31-19,West,Padd,30,timeSmp,30,40,87.42,59.19582278,0.0749
Mar-31-19,West,Padd,45,timeSmp,45,55,87.42,63.11607595,0.0769
Mar-31-19,West,Padd,60,timeSmp,60,70,87.42,59.5878481,0.0762
Mar-31-19,West,Premin,West Remin 0,timeSmp,,0,,,
Mar-31-19,West,Premin,West Remin 0,timeSmp,0,10,,4.77,0.0917
Mar-31-19,West,Premin,1,timeSmp,1,11,,11.18,0.0823
Mar-31-19,West,Premin,3,timeSmp,3,13,,10.72,0.0796
Mar-31-19,West,Premin,5,timeSmp,5,15,,13.01,0.0829
Mar-31-19,West,Premin,10,timeSmp,10,20,,13.32,0.0931
Mar-31-19,West,Premin,15,timeSmp,15,25,,12.11,0.0748
Mar-31-19,West,Premin,30,timeSmp,30,40,,12.70,0.089
Mar-31-19,West,Premin,45,timeSmp,45,55,,10.81,0.073
Mar-31-19,West,Premin,60,timeSmp,60,70,,10.84,0.0688
Mar-31-19,West,Psorp,West Sorption 0,timeSmp,,,0,15.03474083,0.0851
Mar-31-19,West,Psorp,2.5,timeSmp,,,77.43,40.48417193,0.0806
Mar-31-19,West,Psorp,5,timeSmp,,,154.85,84.72702908,0.0819
Mar-31-19,West,Psorp,10,timeSmp,,,309.70,160.6837927,0.0897
Mar-31-19,West,Psorp,15,timeSmp,,,464.55,302.4175474,0.0921
Mar-31-19,West,Psorp,20,timeSmp,,,619.40,414.3950442,0.087
Mar-31-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,158.77,
Mar-31-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,158.77,116.0394937,0.0816
Mar-31-19,Potato_Run,Padd,1,timeSmp,1,11,158.77,101.534557,0.1083
Mar-31-19,Potato_Run,Padd,3,timeSmp,3,13,158.77,119.5677215,0.079
Mar-31-19,Potato_Run,Padd,5,timeSmp,5,15,158.77,133.6806329,0.0822
Mar-31-19,Potato_Run,Padd,10,timeSmp,10,20,158.77,127.0162025,0.0798
Mar-31-19,Potato_Run,Padd,15,timeSmp,15,25,158.77,111.3351899,0.1434
Mar-31-19,Potato_Run,Padd,30,timeSmp,30,40,158.77,141.5211392,0.0758
Mar-31-19,Potato_Run,Padd,45,timeSmp,45,55,158.77,101.1425316,0.102
Mar-31-19,Potato_Run,Padd,60,timeSmp,60,70,158.77,105.0627848,0.1108
Mar-31-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
Mar-31-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,12.73,0.0787
Mar-31-19,Potato_Run,Premin,1,timeSmp,1,11,,15.70,0.0733
Mar-31-19,Potato_Run,Premin,3,timeSmp,3,13,,15.18,0.0795
Mar-31-19,Potato_Run,Premin,5,timeSmp,5,15,,18.74,0.0784
Mar-31-19,Potato_Run,Premin,10,timeSmp,10,20,,17.37,0.0731
Mar-31-19,Potato_Run,Premin,15,timeSmp,15,25,,19.67,0.0746
Mar-31-19,Potato_Run,Premin,30,timeSmp,30,40,,18.06,0.0751
Mar-31-19,Potato_Run,Premin,45,timeSmp,45,55,,16.07,0.0711
Mar-31-19,Potato_Run,Premin,60,timeSmp,60,70,,16.51,0.0806
Mar-31-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,17.38391909,0.0746
Mar-31-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,51.05547408,0.0751
Mar-31-19,Potato_Run,Psorp,5,timeSmp,,,154.85,83.94396966,0.0777
Mar-31-19,Potato_Run,Psorp,10,timeSmp,,,309.70,168.1228571,0.0792
Mar-31-19,Potato_Run,Psorp,15,timeSmp,,,464.55,274.6189381,0.0788
Mar-31-19,Potato_Run,Psorp,20,timeSmp,,,619.40,403.4322124,0.0688
Apr-12-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,10.44064394,0.1603
Apr-12-19,LFR,Psorp,2.5,timeSmp,,,77.43,11.61375,0.1532
Apr-12-19,LFR,Psorp,5,timeSmp,,,154.85,13.95996212,0.1911
Apr-12-19,LFR,Psorp,10,timeSmp,,,309.70,21.78066919,0.2106
Apr-12-19,LFR,Psorp,15,timeSmp,,,464.55,53.84556818,0.2131
Apr-12-19,LFR,Psorp,20,timeSmp,,,619.40,79.26286616,0.2176
Apr-12-19,LFR,Padd,LFR Up 0,timeSmp,,0,,51.72,
Apr-12-19,LFR,Padd,LFR Up 0,timeSmp,0,10,51.72,36.8543,0.2076
Apr-12-19,LFR,Padd,,timeSmp,10,20,51.72,9.97234,0.1984
Apr-12-19,LFR,Padd,,timeSmp,15,25,51.72,10.31301,0.2185
Apr-12-19,LFR,Padd,,timeSmp,30,40,51.72,9.78652,0.1747
Apr-12-19,Platter ,Psorp,Platter Sorption 0,timeSmp,,,0,7.312361111,0.1307
Apr-12-19,Platter ,Psorp,2.5,timeSmp,,,77.43,8.485467172,0.1343
Apr-12-19,Platter ,Psorp,5,timeSmp,,,154.85,12.00478535,0.1373
Apr-12-19,Platter ,Psorp,10,timeSmp,,,309.70,23.34481061,0.1443
Apr-12-19,Platter ,Psorp,15,timeSmp,,,464.55,42.50554293,0.1339
Apr-12-19,Platter ,Psorp,20,timeSmp,,,619.40,83.9552904,0.1452
Apr-12-19,Platter ,Padd,Platter Up 0,timeSmp,,0,,10.72,
Apr-12-19,Platter ,Padd,Platter Up 0,timeSmp,0,10,10.72,10.71562,0.1105
Apr-12-19,Platter ,Padd,,timeSmp,10,20,10.72,4.89326,0.0942
Apr-12-19,Platter ,Padd,,timeSmp,15,25,10.72,214.6221,0.1436
